customer_key,customer_number,customer_name,age_year,total_orders,total_sales,total_quantity,total_products,first_order,last_order,lifespan_months,customer_segment,age_group,recency_months,avg_order_value,avg_monthly_spend
8594,AW00019593,Carla Rana,56,2,5306,4,4,2011-08-26,2013-05-28,21,VIP,50 and above,149,2653,253
8595,AW00019594,Suzanne Liu,57,2,6021,2,2,2011-08-08,2013-04-12,20,VIP,50 and above,151,3010,301
8596,AW00019595,Carl Raji,57,2,6094,6,6,2011-08-22,2013-04-12,20,VIP,50 and above,151,3047,305
8597,AW00019596,Allen Fernandez,51,2,6056,3,3,2011-08-05,2013-04-25,21,VIP,50 and above,150,3028,288
8598,AW00019597,Jay Martin,41,2,59,4,4,2013-06-11,2013-12-30,7,New,40-49,142,30,8
8599,AW00019598,Kaitlyn Powell,52,2,5310,5,5,2011-08-09,2013-06-17,23,VIP,50 and above,149,2655,231
8600,AW00019599,Alvin Jai,54,2,5279,2,2,2011-08-19,2013-06-19,22,VIP,50 and above,149,2640,240
8601,AW00019600,Lacey Andersen,59,1,94,4,4,2013-04-20,2013-04-20,0,New,50 and above,151,94,0
8602,AW00019601,Alfredo Suarez,59,2,5314,3,3,2011-08-22,2013-06-12,22,VIP,50 and above,149,2657,242
8603,AW00019602,Stanley Madan,54,2,6093,5,5,2011-08-24,2013-05-29,21,VIP,50 and above,149,3046,290
8604,AW00019603,Tabitha Hernandez,53,2,59,4,4,2013-03-27,2014-01-08,10,New,50 and above,142,30,6
8605,AW00019604,Wendy Blanco,53,2,171,7,7,2013-03-30,2013-11-17,8,New,50 and above,144,86,21
8606,AW00019605,Brad Shan,54,2,5314,3,3,2011-08-19,2013-06-24,22,VIP,50 and above,148,2657,242
8607,AW00019606,Gabriel Parker,88,1,84,4,4,2013-03-23,2013-03-23,0,New,50 and above,151,84,0
8608,AW00019607,Troy Subram,55,2,6054,3,3,2011-08-06,2013-05-06,21,VIP,50 and above,150,3027,288
8609,AW00019608,Harold Prasad,43,2,68,5,5,2013-07-07,2013-07-31,1,New,40-49,147,34,68
8610,AW00019609,Kari Martinez,56,2,6093,5,5,2011-08-25,2013-05-21,21,VIP,50 and above,150,3046,290
8611,AW00019610,Deborah Andersen,55,2,118,6,6,2013-04-30,2013-08-16,4,New,50 and above,147,59,30
8612,AW00019611,Meagan Prasad,56,2,6054,3,3,2011-08-21,2013-05-28,22,VIP,50 and above,149,3027,275
8613,AW00019612,Marvin Sanz,52,2,6029,3,3,2011-08-10,2013-05-23,22,VIP,50 and above,149,3014,274
8614,AW00019613,Ruben Garcia,45,2,6093,5,5,2011-08-01,2013-05-14,22,VIP,40-49,150,3046,277
8615,AW00019614,Wyatt Williams,57,2,6217,5,5,2011-08-22,2013-05-09,21,VIP,50 and above,150,3108,296
8616,AW00019615,Franklin Sun,52,2,5279,2,2,2011-08-26,2013-06-11,22,VIP,50 and above,149,2640,240
8617,AW00019616,Stefanie Rana,58,2,5279,2,2,2011-08-26,2013-06-12,22,VIP,50 and above,149,2640,240
8618,AW00019617,Keith Nath,52,2,61,5,5,2013-08-17,2013-12-22,4,New,50 and above,142,30,15
8619,AW00019618,Ross Johnsen,58,2,119,5,5,2013-07-07,2013-07-30,1,New,50 and above,147,60,119
8620,AW00019619,Eduardo Morris,57,2,112,5,5,2013-03-05,2013-07-19,5,New,50 and above,148,56,22
8621,AW00019620,Andy Vazquez,53,2,5279,2,2,2011-09-22,2013-06-09,21,VIP,50 and above,149,2640,251
8622,AW00019621,Mariah Barnes,62,2,6021,2,2,2011-09-17,2013-05-05,20,VIP,50 and above,150,3010,301
8623,AW00019622,Roger Yuan,61,2,61,5,5,2013-06-05,2013-07-28,2,New,50 and above,147,30,30
8624,AW00019623,Cristina Tang,61,2,153,7,6,2013-06-05,2013-12-07,6,New,50 and above,143,76,26
8625,AW00019624,Wesley Zhu,63,2,112,5,5,2013-08-26,2014-01-16,5,New,50 and above,142,56,22
8626,AW00019625,Ivan Gonzalez,52,2,52,3,3,2013-03-30,2013-04-09,0,New,50 and above,151,26,0
8627,AW00019626,Bradley Anand,54,2,39,4,4,2013-07-13,2013-07-22,0,New,50 and above,147,20,0
8628,AW00019627,Kari Blanco,60,2,41,5,5,2013-02-25,2013-04-26,2,New,50 and above,150,20,20
8629,AW00019628,Holly Martinez,63,2,6035,4,4,2011-08-31,2013-05-08,21,VIP,50 and above,150,3018,287
8630,AW00019629,Theresa Carlson,64,2,109,6,5,2013-04-01,2013-08-02,4,New,50 and above,147,54,27
8631,AW00019630,Jodi Raje,63,2,74,5,5,2013-05-23,2013-05-25,0,New,50 and above,149,37,0
8632,AW00019631,Timothy Scott,61,2,5279,2,2,2011-09-22,2013-06-03,21,VIP,50 and above,149,2640,251
8633,AW00019632,Lawrence Vazquez,70,1,57,2,2,2013-02-21,2013-02-21,0,New,50 and above,152,57,0
8634,AW00019633,Destiny Gray,44,1,60,2,2,2013-06-15,2013-06-15,0,New,40-49,149,60,0
8635,AW00019634,Gregory Nath,45,1,70,1,1,2013-09-19,2013-09-19,0,New,40-49,145,70,0
8636,AW00019635,Dawn Shan,43,1,94,2,2,2013-11-26,2013-11-26,0,New,40-49,143,94,0
8637,AW00019636,Jessica Lee,43,1,134,2,2,2013-09-02,2013-09-02,0,New,40-49,146,134,0
8638,AW00019637,Eduardo Long,44,1,79,2,2,2013-08-23,2013-08-23,0,New,40-49,146,79,0
8639,AW00019638,Kimberly Peterson,39,1,5,1,1,2013-12-26,2013-12-26,0,New,30-39,142,5,0
8640,AW00019639,Victor Gill,40,1,64,3,3,2013-02-14,2013-02-14,0,New,40-49,153,64,0
8641,AW00019640,Richard Walker,39,3,252,9,9,2013-06-27,2014-01-25,7,New,30-39,141,84,36
8642,AW00019641,Richard Evans,40,1,69,2,2,2013-04-13,2013-04-13,0,New,40-49,151,69,0
8643,AW00019642,Kaylee Evans,41,3,134,6,6,2013-04-20,2013-11-25,7,New,40-49,143,45,19
8644,AW00019643,Jacqueline Watson,41,1,124,2,2,2013-02-17,2013-02-17,0,New,40-49,153,124,0
8645,AW00019644,Gloria Gill,42,1,5,1,1,2013-09-11,2013-09-11,0,New,40-49,146,5,0
8646,AW00019645,Carlos Rogers,43,2,134,6,5,2013-04-04,2013-06-21,3,New,40-49,148,67,45
8647,AW00019646,Ian Lee,41,3,198,7,7,2013-11-04,2013-12-20,2,New,40-49,142,66,99
8648,AW00019647,Hailey Sanders,40,3,282,7,7,2013-05-10,2013-12-16,7,New,40-49,143,94,40
8649,AW00019648,Lauren Hall,40,3,101,6,6,2013-05-04,2013-08-21,4,New,40-49,146,34,25
8650,AW00019649,Elizabeth Martin,41,1,79,2,2,2013-09-25,2013-09-25,0,New,40-49,145,79,0
8651,AW00019650,Sabrina Sanz,81,1,42,3,3,2013-12-15,2013-12-15,0,New,50 and above,143,42,0
8652,AW00019651,Jarrod Perez,80,1,59,4,4,2014-01-05,2014-01-05,0,New,50 and above,142,59,0
8653,AW00019652,Douglas Rodriguez,77,2,5314,3,3,2011-09-25,2013-06-10,21,VIP,50 and above,149,2657,253
8654,AW00019653,Tina Gonzalez,78,2,5314,3,3,2011-09-19,2013-06-05,21,VIP,50 and above,149,2657,253
8655,AW00019654,Richard Alexander,44,1,79,2,2,2013-06-29,2013-06-29,0,New,40-49,148,79,0
8656,AW00019655,Cindy Murphy,43,1,129,3,3,2013-05-17,2013-05-17,0,New,40-49,150,129,0
8657,AW00019656,Sydney Travers,46,1,14,2,2,2013-08-29,2013-08-29,0,New,40-49,146,14,0
8658,AW00019657,Emily Griffin,48,1,756,5,5,2013-06-22,2013-06-22,0,New,40-49,148,756,0
8659,AW00019658,Dylan Russell,52,1,540,1,1,2013-06-16,2013-06-16,0,New,50 and above,149,540,0
8660,AW00019659,Wyatt Robinson,51,1,557,4,4,2013-06-16,2013-06-16,0,New,50 and above,149,557,0
8661,AW00019660,Devin Hill,57,1,120,2,2,2013-05-29,2013-05-29,0,New,50 and above,149,120,0
8662,AW00019661,Nathaniel Cox,52,1,2521,5,5,2013-11-11,2013-11-11,0,New,50 and above,144,2521,0
8663,AW00019662,Lauren Powell,46,1,76,2,2,2013-07-25,2013-07-25,0,New,40-49,147,76,0
8664,AW00019663,Alex Allen,40,1,70,1,1,2013-08-25,2013-08-25,0,New,40-49,146,70,0
8665,AW00019664,Ethan Alexander,46,1,79,2,2,2013-12-22,2013-12-22,0,New,40-49,142,79,0
8666,AW00019665,Eduardo Gonzales,52,1,70,1,1,2013-11-08,2013-11-08,0,New,50 and above,144,70,0
8667,AW00019666,Hailey Alexander,75,1,35,1,1,2013-10-09,2013-10-09,0,New,50 and above,145,35,0
8668,AW00019667,Billy Carlson,76,1,151,5,5,2013-11-19,2013-11-19,0,New,50 and above,143,151,0
8669,AW00019668,Erick Patel,41,1,120,2,2,2013-12-18,2013-12-18,0,New,40-49,142,120,0
8670,AW00019669,Hailey Hill,42,1,79,2,2,2013-06-24,2013-06-24,0,New,40-49,148,79,0
8671,AW00019670,Erik Gutierrez,42,1,1134,3,3,2013-03-13,2013-03-13,0,New,40-49,152,1134,0
8672,AW00019671,Michael Davis,42,1,1170,2,2,2013-03-26,2013-03-26,0,New,40-49,151,1170,0
8673,AW00019672,Rosa Zhao,75,1,75,3,3,2013-10-22,2013-10-22,0,New,50 and above,144,75,0
8674,AW00019673,Mathew Navarro,75,1,37,2,2,2013-08-24,2013-08-24,0,New,50 and above,146,37,0
8675,AW00019674,Casey Deng,74,1,42,3,3,2013-10-01,2013-10-01,0,New,50 and above,145,42,0
8676,AW00019675,Dwayne Gill,74,1,199,3,3,2013-09-10,2013-09-10,0,New,50 and above,146,199,0
8677,AW00019676,Diana Gutierrez,73,1,68,3,3,2013-05-20,2013-05-20,0,New,50 and above,150,68,0
8678,AW00019677,Dylan Shan,68,1,59,2,2,2013-04-19,2013-04-19,0,New,50 and above,151,59,0
8679,AW00019678,Martin Rodriguez,49,1,1120,1,1,2013-03-21,2013-03-21,0,New,40-49,152,1120,0
8680,AW00019679,Erick Rana,43,1,1155,2,2,2013-03-10,2013-03-10,0,New,40-49,152,1155,0
8681,AW00019680,Jan King,48,1,1170,2,2,2013-03-23,2013-03-23,0,New,40-49,151,1170,0
8682,AW00019681,Morgan King,42,1,1179,3,3,2013-07-15,2013-07-15,0,New,40-49,148,1179,0
8683,AW00019682,Eric Kumar,48,1,1155,2,2,2013-03-14,2013-03-14,0,New,40-49,152,1155,0
8684,AW00019683,Marcus Parker,48,1,1143,4,4,2013-03-01,2013-03-01,0,New,40-49,152,1143,0
8685,AW00019684,Alexandra Lee,50,1,79,2,2,2013-03-23,2013-03-23,0,New,50 and above,151,79,0
8686,AW00019685,Brandy Perez,56,1,79,2,2,2013-10-14,2013-10-14,0,New,50 and above,145,79,0
8687,AW00019686,Charles Hernandez,56,1,70,1,1,2013-08-13,2013-08-13,0,New,50 and above,147,70,0
8688,AW00019687,Connor Coleman,56,1,592,3,3,2013-05-30,2013-05-30,0,New,50 and above,149,592,0
8689,AW00019688,Timothy Baker,64,1,120,2,2,2013-07-09,2013-07-09,0,New,50 and above,148,120,0
8690,AW00019689,Elizabeth Gonzales,64,1,681,5,5,2013-06-15,2013-06-15,0,New,50 and above,149,681,0
8691,AW00019690,Robert White,80,1,572,4,4,2013-06-04,2013-06-04,0,New,50 and above,149,572,0
8692,AW00019691,Gabriella Cox,57,1,570,3,3,2013-06-01,2013-06-01,0,New,50 and above,149,570,0
8693,AW00019692,Aaron Edwards,56,1,94,2,2,2013-06-02,2013-06-02,0,New,50 and above,149,94,0
8694,AW00019693,Kayla Foster,57,1,72,4,4,2013-05-20,2013-05-20,0,New,50 and above,150,72,0
8695,AW00019694,Stephanie Perez,57,1,70,1,1,2013-07-27,2013-07-27,0,New,50 and above,147,70,0
8696,AW00019695,Angel Gonzalez,52,1,94,2,2,2013-02-07,2013-02-07,0,New,50 and above,153,94,0
8697,AW00019696,Adam Patterson,58,1,597,4,4,2013-06-02,2013-06-02,0,New,50 and above,149,597,0
8698,AW00019697,Isabella Wood,58,1,540,1,1,2013-06-26,2013-06-26,0,New,50 and above,148,540,0
8699,AW00019698,Stephanie Barnes,58,1,726,4,4,2013-06-18,2013-06-18,0,New,50 and above,149,726,0
8700,AW00019699,Stephanie James,53,1,134,2,2,2013-10-13,2013-10-13,0,New,50 and above,145,134,0
8701,AW00019700,Gabriel Hall,53,1,120,2,2,2013-08-30,2013-08-30,0,New,50 and above,146,120,0
8702,AW00019701,Arianna Wood,65,1,1184,4,4,2013-03-22,2013-03-22,0,New,50 and above,152,1184,0
8703,AW00019702,Edward Diaz,64,1,70,1,1,2013-05-21,2013-05-21,0,New,50 and above,150,70,0
8704,AW00019703,Katelyn Baker,64,1,70,1,1,2013-02-18,2013-02-18,0,New,50 and above,153,70,0
8705,AW00019704,Nathan Collins,65,1,1143,4,4,2013-07-26,2013-07-26,0,New,50 and above,147,1143,0
8706,AW00019705,Anna Hughes,65,1,2342,2,2,2013-11-05,2013-11-05,0,New,50 and above,144,2342,0
8707,AW00019706,Benjamin Diaz,64,1,618,5,5,2013-06-26,2013-06-26,0,New,50 and above,148,618,0
8708,AW00019707,Cole Cooper,60,1,79,2,2,2013-06-02,2013-06-02,0,New,50 and above,149,79,0
8709,AW00019708,April Luo,84,1,565,1,1,2013-06-10,2013-06-10,0,New,50 and above,149,565,0
8710,AW00019709,Christian Martin,84,2,197,6,5,2013-06-30,2013-12-24,6,New,50 and above,142,98,33
8711,AW00019710,Arianna Gonzales,59,1,2352,3,3,2013-11-19,2013-11-19,0,New,50 and above,143,2352,0
8712,AW00019711,Devin Cooper,59,1,79,2,2,2014-01-09,2014-01-09,0,New,50 and above,142,79,0
8713,AW00019712,Eric Phillips,59,1,120,2,2,2013-06-19,2013-06-19,0,New,50 and above,149,120,0
8714,AW00019713,Morgan Stewart,54,1,79,2,2,2013-02-01,2013-02-01,0,New,50 and above,153,79,0
8715,AW00019714,Angela Price,54,1,549,2,2,2013-07-14,2013-07-14,0,New,50 and above,148,549,0
8716,AW00019715,Elijah Parker,60,1,124,2,2,2013-07-13,2013-07-13,0,New,50 and above,148,124,0
8717,AW00019716,Logan Martin,60,1,1155,2,2,2013-03-29,2013-03-29,0,New,50 and above,151,1155,0
8718,AW00019717,Edward Hill,60,1,1137,3,3,2013-03-15,2013-03-15,0,New,50 and above,152,1137,0
8719,AW00019718,Taylor Butler,66,1,580,3,3,2013-07-14,2013-07-14,0,New,50 and above,148,580,0
8720,AW00019719,Hunter Baker,62,1,660,5,5,2013-07-03,2013-07-03,0,New,50 and above,148,660,0
8721,AW00019720,Kaitlyn Phillips,66,1,79,2,2,2013-08-07,2013-08-07,0,New,50 and above,147,79,0
8722,AW00019721,Noah Allen,67,1,564,3,3,2013-07-15,2013-07-15,0,New,50 and above,148,564,0
8723,AW00019722,Dalton Bailey,61,1,586,3,3,2013-07-30,2013-07-30,0,New,50 and above,147,586,0
8724,AW00019723,Olivia Russell,61,1,575,2,2,2013-07-17,2013-07-17,0,New,50 and above,148,575,0
8725,AW00019724,Bryce Morris,61,1,1155,2,2,2013-02-28,2013-02-28,0,New,50 and above,152,1155,0
8726,AW00019725,Alexandria Ramirez,67,1,1179,3,3,2013-03-20,2013-03-20,0,New,50 and above,152,1179,0
8727,AW00019726,Javier Rubio,83,2,64,5,4,2013-02-14,2013-02-26,0,New,50 and above,152,32,0
8728,AW00019727,Natasha Vazquez,72,1,70,1,1,2013-02-03,2013-02-03,0,New,50 and above,153,70,0
8729,AW00019728,Wyatt Edwards,81,1,120,2,2,2013-02-28,2013-02-28,0,New,50 and above,152,120,0
8730,AW00019729,Nicole Patterson,82,2,37,3,3,2013-06-15,2013-07-17,1,New,50 and above,148,18,37
8731,AW00019730,Ricardo Black,82,1,639,5,5,2013-07-09,2013-07-09,0,New,50 and above,148,639,0
8732,AW00019731,Jonathan Allen,82,1,79,2,2,2013-12-04,2013-12-04,0,New,50 and above,143,79,0
8733,AW00019732,Kyle Hill,75,1,79,2,2,2013-05-02,2013-05-02,0,New,50 and above,150,79,0
8734,AW00019733,Caitlin Watson,80,1,70,1,1,2013-02-04,2013-02-04,0,New,50 and above,153,70,0
8735,AW00019734,Natalie Weisman,81,1,120,2,2,2013-10-27,2013-10-27,0,New,50 and above,144,120,0
8736,AW00019735,Mackenzie Reed,80,1,572,4,4,2013-07-13,2013-07-13,0,New,50 and above,148,572,0
8737,AW00019736,Rachel Kelly,80,1,664,5,5,2013-07-15,2013-07-15,0,New,50 and above,148,664,0
8738,AW00019737,Erin Ramirez,74,1,622,3,3,2013-07-25,2013-07-25,0,New,50 and above,147,622,0
8739,AW00019738,Henry Martinez,80,1,605,4,4,2013-07-31,2013-07-31,0,New,50 and above,147,605,0
8740,AW00019739,Lucas Perry,80,1,615,4,4,2013-08-23,2013-08-23,0,New,50 and above,146,615,0
8741,AW00019740,Connie Liang,79,1,590,4,4,2013-08-08,2013-08-08,0,New,50 and above,147,590,0
8742,AW00019741,María Rivera,79,1,79,2,2,2013-10-16,2013-10-16,0,New,50 and above,145,79,0
8743,AW00019742,Alexia Russell,79,1,94,2,2,2013-10-21,2013-10-21,0,New,50 and above,144,94,0
8744,AW00019743,Holly Rana,79,1,1194,3,3,2013-04-10,2013-04-10,0,New,50 and above,151,1194,0
8745,AW00019744,Tamara Cai,79,1,1179,3,3,2013-04-29,2013-04-29,0,New,50 and above,150,1179,0
8746,AW00019745,Kayla Simmons,73,1,1174,2,2,2013-04-03,2013-04-03,0,New,50 and above,151,1174,0
8747,AW00019746,Stephanie Sanders,73,1,2330,2,2,2013-11-10,2013-11-10,0,New,50 and above,144,2330,0
8748,AW00019747,Louis Rai,77,1,148,3,3,2013-02-28,2013-02-28,0,New,50 and above,152,148,0
8749,AW00019748,Cory Prasad,74,1,5,1,1,2013-09-10,2013-09-10,0,New,50 and above,146,5,0
8750,AW00019749,Natalie Jackson,41,1,683,5,5,2013-08-17,2013-08-17,0,New,40-49,147,683,0
8751,AW00019750,Miguel Flores,43,2,77,5,4,2013-09-08,2013-10-16,1,New,40-49,145,38,77
8752,AW00019751,Kaylee Hall,43,2,37,3,3,2013-05-17,2013-08-27,3,New,40-49,146,18,12
8753,AW00019752,Ebony Madan,66,1,59,2,2,2014-01-21,2014-01-21,0,New,50 and above,141,59,0
8754,AW00019753,Lisa Gao,72,1,5,1,1,2013-10-10,2013-10-10,0,New,50 and above,145,5,0
8755,AW00019754,Francisco Rana,43,1,79,2,2,2013-10-21,2013-10-21,0,New,40-49,144,79,0
8756,AW00019755,Lauren Foster,43,1,70,1,1,2013-10-26,2013-10-26,0,New,40-49,144,70,0
8757,AW00019756,Nicolas Yuan,43,1,79,2,2,2013-08-14,2013-08-14,0,New,40-49,147,79,0
8758,AW00019757,Allison Allen,44,2,37,3,3,2013-06-08,2013-08-29,3,New,40-49,146,18,12
8759,AW00019758,Alex Wright,43,1,79,2,2,2013-03-06,2013-03-06,0,New,40-49,152,79,0
8760,AW00019759,Sydney Barnes,44,1,79,2,2,2013-05-29,2013-05-29,0,New,40-49,149,79,0
8761,AW00019760,Sydney Russell,44,1,129,3,3,2013-05-26,2013-05-26,0,New,40-49,149,129,0
8762,AW00019761,Alan Lu,70,1,68,3,3,2013-12-12,2013-12-12,0,New,50 and above,143,68,0
8763,AW00019762,Warren Ma,64,1,49,3,3,2013-07-20,2013-07-20,0,New,50 and above,148,49,0
8764,AW00019763,Roger Lu,64,2,4153,3,3,2011-08-30,2013-01-08,17,Regular,50 and above,154,2076,244
8765,AW00019764,Wayne Pal,69,1,13,2,2,2013-03-14,2013-03-14,0,New,50 and above,152,13,0
8766,AW00019765,Ruben Patel,68,2,4132,4,4,2011-09-17,2012-12-30,16,Regular,50 and above,154,2066,258
8767,AW00019766,Edwin Lin,69,2,4167,5,5,2011-09-05,2013-02-10,17,Regular,50 and above,153,2084,245
8768,AW00019767,Ross Serrano,40,1,94,2,2,2013-10-07,2013-10-07,0,New,40-49,145,94,0
8769,AW00019768,Christopher Jackson,39,1,1143,4,4,2013-04-21,2013-04-21,0,New,30-39,150,1143,0
8770,AW00019769,Andrea Peterson,40,1,540,1,1,2013-10-15,2013-10-15,0,New,40-49,145,540,0
8771,AW00019770,Rosa Liang,63,2,4127,3,3,2011-09-18,2013-02-21,17,Regular,50 and above,152,2064,243
8772,AW00019771,Tasha Jai,68,2,4167,5,5,2011-09-09,2013-02-06,17,Regular,50 and above,153,2084,245
8773,AW00019772,Hector Vazquez,60,2,6030,3,3,2011-09-23,2013-05-18,20,VIP,50 and above,150,3015,302
8774,AW00019773,Ricky Gutierrez,66,2,6056,3,3,2011-09-14,2013-05-20,20,VIP,50 and above,150,3028,303
8775,AW00019774,Brianna Davis,44,1,148,3,3,2013-03-03,2013-03-03,0,New,40-49,152,148,0
8776,AW00019775,Alisha Cai,45,1,1183,3,3,2013-04-05,2013-04-05,0,New,40-49,151,1183,0
8777,AW00019776,Judith Murphy,45,1,94,2,2,2013-06-06,2013-06-06,0,New,40-49,149,94,0
8778,AW00019777,Jonathan Thomas,39,1,120,2,2,2013-07-28,2013-07-28,0,New,30-39,147,120,0
8779,AW00019778,Isabella Jones,45,1,70,1,1,2013-02-20,2013-02-20,0,New,40-49,152,70,0
8780,AW00019779,Emily Foster,47,1,70,1,1,2013-06-30,2013-06-30,0,New,40-49,148,70,0
8781,AW00019780,Brianna White,46,1,615,4,4,2013-08-28,2013-08-28,0,New,40-49,146,615,0
8782,AW00019781,Alexis Washington,44,2,46,4,4,2013-01-31,2013-05-21,4,New,40-49,150,23,12
8783,AW00019782,Derek Shan,65,2,6089,5,5,2011-09-06,2013-05-05,20,VIP,50 and above,150,3044,304
8784,AW00019783,Tony Kumar,59,2,6021,2,2,2011-09-18,2013-05-14,20,VIP,50 and above,150,3010,301
8785,AW00019784,Christy Liu,64,2,6021,2,2,2011-08-30,2013-05-13,21,VIP,50 and above,150,3010,287
8786,AW00019785,Olivia Ramirez,59,2,6076,3,3,2011-09-27,2013-05-27,20,VIP,50 and above,149,3038,304
8787,AW00019786,Robin Carlson,64,2,6021,2,2,2011-09-22,2013-05-09,20,VIP,50 and above,150,3010,301
8788,AW00019787,Alex Hill,64,2,6054,3,3,2011-09-03,2013-04-30,20,VIP,50 and above,150,3027,303
8789,AW00019788,Kristen Hu,58,2,6056,3,3,2011-09-22,2013-05-12,20,VIP,50 and above,150,3028,303
8790,AW00019789,Gloria Munoz,64,2,6058,4,4,2011-09-13,2013-04-30,20,VIP,50 and above,150,3029,303
8791,AW00019790,Amy Wu,63,2,6089,5,5,2011-09-12,2013-05-24,21,VIP,50 and above,149,3044,290
8792,AW00019791,Warren Zhou,64,2,6058,4,4,2011-09-08,2013-05-02,20,VIP,50 and above,150,3029,303
8793,AW00019792,Cristina Nara,63,2,6056,3,3,2011-09-21,2013-05-16,20,VIP,50 and above,150,3028,303
8794,AW00019793,Tina Smith,63,2,6056,3,3,2011-09-17,2013-05-08,20,VIP,50 and above,150,3028,303
8795,AW00019794,Danny Ortega,57,2,6098,6,6,2011-08-31,2013-05-21,21,VIP,50 and above,150,3049,290
8796,AW00019795,Casey Navarro,62,2,6044,5,5,2011-09-04,2013-05-18,21,VIP,50 and above,150,3022,288
8797,AW00019796,Marshall Xie,61,2,98,6,6,2013-02-25,2014-01-12,11,New,50 and above,142,49,9
8798,AW00019797,Clarence Liu,61,2,6021,2,2,2011-09-10,2013-05-24,21,VIP,50 and above,149,3010,287
8799,AW00019798,Bianca Ma,55,2,128,6,6,2013-02-24,2013-10-03,7,New,50 and above,145,64,18
8800,AW00019799,Austin Taylor,47,1,79,2,2,2013-10-06,2013-10-06,0,New,40-49,145,79,0
8801,AW00019800,Lauren White,47,1,70,1,1,2013-06-21,2013-06-21,0,New,40-49,148,70,0
8802,AW00019801,John Lee,40,3,193,9,9,2013-06-24,2013-09-21,3,New,40-49,145,64,64
8803,AW00019802,Sara James,46,1,3375,1,1,2011-01-27,2011-01-27,0,New,40-49,178,3375,0
8804,AW00019803,Jermaine Mehta,40,1,575,2,2,2013-10-24,2013-10-24,0,New,40-49,144,575,0
8805,AW00019804,Cameron Foster,40,1,124,2,2,2013-08-01,2013-08-01,0,New,40-49,147,124,0
8806,AW00019805,Mariah Butler,40,1,70,1,1,2013-06-23,2013-06-23,0,New,40-49,148,70,0
8807,AW00019806,Nancy Perez,46,1,120,2,2,2013-08-26,2013-08-26,0,New,40-49,146,120,0
8808,AW00019807,Shannon Zhao,61,2,35,3,3,2013-08-05,2013-11-23,4,New,50 and above,143,18,9
8809,AW00019808,Brooke Kelly,54,1,590,2,2,2013-08-19,2013-08-19,0,New,50 and above,146,590,0
8810,AW00019809,Eric Sharma,48,1,70,1,1,2013-04-22,2013-04-22,0,New,40-49,150,70,0
8811,AW00019810,Oscar Long,62,1,79,2,2,2013-11-11,2013-11-11,0,New,50 and above,144,79,0
8812,AW00019811,Evan Allen,62,1,70,1,1,2013-08-19,2013-08-19,0,New,50 and above,146,70,0
8813,AW00019812,Sydney Morgan,57,1,590,4,4,2013-08-27,2013-08-27,0,New,50 and above,146,590,0
8814,AW00019813,Rebecca Perez,63,1,540,1,1,2013-08-24,2013-08-24,0,New,50 and above,146,540,0
8815,AW00019814,Blake Washington,63,1,590,2,2,2013-08-03,2013-08-03,0,New,50 and above,147,590,0
8816,AW00019815,Christian Thompson,63,1,597,4,4,2013-09-22,2013-09-22,0,New,50 and above,145,597,0
8817,AW00019816,Lucas Brown,57,1,124,2,2,2013-09-11,2013-09-11,0,New,50 and above,146,124,0
8818,AW00019817,Morgan Flores,58,2,119,6,5,2013-02-25,2013-10-15,8,New,50 and above,145,60,15
8819,AW00019818,Brianna Anderson,64,1,79,2,2,2013-08-17,2013-08-17,0,New,50 and above,147,79,0
8820,AW00019819,Andrew Brown,64,1,124,2,2,2013-10-24,2013-10-24,0,New,50 and above,144,124,0
8821,AW00019820,Alexandra Coleman,64,1,1155,2,2,2013-04-19,2013-04-19,0,New,50 and above,151,1155,0
8822,AW00019821,Tabitha Vazquez,53,1,565,1,1,2013-09-24,2013-09-24,0,New,50 and above,145,565,0
8823,AW00019822,Carlos Adams,50,1,37,3,3,2013-06-29,2013-06-29,0,New,50 and above,148,37,0
8824,AW00019823,Abigail Foster,54,1,46,2,2,2013-12-03,2013-12-03,0,New,50 and above,143,46,0
8825,AW00019824,Jordan Perry,55,1,629,5,5,2013-09-07,2013-09-07,0,New,50 and above,146,629,0
8826,AW00019825,Gilbert Ferrier,55,1,70,1,1,2013-06-16,2013-06-16,0,New,50 and above,149,70,0
8827,AW00019826,Clarence Zhao,50,1,72,2,2,2013-02-11,2013-02-11,0,New,50 and above,153,72,0
8828,AW00019827,Justin Smith,50,1,22,1,1,2013-08-02,2013-08-02,0,New,50 and above,147,22,0
8829,AW00019828,Madison Wilson,56,1,22,1,1,2013-08-19,2013-08-19,0,New,50 and above,146,22,0
8830,AW00019829,Lucas Mitchell,56,2,4533,5,5,2011-02-28,2013-07-27,29,Regular,50 and above,147,2266,156
8831,AW00019830,Gabrielle Long,52,2,5766,7,7,2011-02-19,2013-11-01,33,VIP,50 and above,144,2883,175
8832,AW00019831,Charles Green,58,1,580,3,3,2013-09-11,2013-09-11,0,New,50 and above,146,580,0
8833,AW00019832,Sheila Hernandez,47,1,70,1,1,2013-12-17,2013-12-17,0,New,40-49,142,70,0
8834,AW00019833,Michelle Kelly,78,1,70,1,1,2013-04-12,2013-04-12,0,New,50 and above,151,70,0
8835,AW00019834,Johnny Sharma,78,1,120,2,2,2013-06-15,2013-06-15,0,New,50 and above,149,120,0
8836,AW00019835,Jordan Allen,78,1,79,2,2,2013-12-17,2013-12-17,0,New,50 and above,142,79,0
